"","year","region","wine","beer","vodka","champagne","brandy","district"
"1279",2013,"Arkhangelsk Oblast",9.2,49.2,14.4,2.3,1.1,"Northwestern"
"1280",2013,"Astrakhan Oblast",4.2,79.1,7.3,1,0.6,"Southern"
"1281",2013,"Republic of Bashkortostan",4,90.3,10.8,0.8,0.6,"Volga"
"1282",2013,"Belgorod Oblast",3.1,45.7,6.6,1.3,0.6,"Central"
"1283",2013,"Bryansk Oblast",7.5,42.4,7.8,1.6,0.5,"Central"
"1284",2013,"Republic of Buryatia",4.3,40,10.5,0.7,0.3,"Far Eastern"
"1285",2013,"Vladimir Oblast",7.2,45.8,10.9,1.6,0.8,"Central"
"1286",2013,"Volgograd Oblast",4.6,78.4,4.7,1.7,0.5,"Southern"
"1287",2013,"Vologda Oblast",8.2,92,12.9,1.3,0.7,"Northwestern"
"1288",2013,"Voronezh Oblast",7,85.2,8,2.3,0.5,"Central"
"1289",2013,"Republic of Dagestan",1,2.1,4.8,0.3,0.3,"North Caucasian"
"1290",2013,"Jewish Autonomous Oblast",4.5,65.1,10.1,1.7,0.5,"Far Eastern"
"1291",2013,"Zabaykalsky Krai",6.4,64.5,12.7,1.1,0.4,"Far Eastern"
"1292",2013,"Ivanovo Oblast",8.8,84.7,9.3,1.7,0.6,"Central"
"1293",2013,"Republic of Ingushetia",NA,NA,NA,NA,NA,"North Caucasian"
"1294",2013,"Irkutsk Oblast",5.8,71.6,9.4,1.5,0.6,"Siberian"
"1295",2013,"Kabardino-Balkar Republic",0.8,17.8,1.6,0.3,0.2,"North Caucasian"
"1296",2013,"Kaliningrad Oblast",6.9,57.6,13.2,1.9,2.1,"Northwestern"
"1297",2013,"Republic of Kalmykia",2.2,13.6,4.3,0.3,0.4,"Southern"
"1298",2013,"Kaluga Oblast",8.6,52.3,11.7,1.7,0.9,"Central"
"1299",2013,"Kamchatka Krai",6.7,76.3,15.1,4.1,1.8,"Far Eastern"
"1300",2013,"Karachay-Cherkess Republic",1.1,28.1,1.2,0.4,0.3,"North Caucasian"
"1301",2013,"Republic of Karelia",10.8,58.3,15.4,1.7,1.3,"Northwestern"
"1302",2013,"Kemerovo Oblast",5.9,72.6,11.3,1.8,0.8,"Siberian"
"1303",2013,"Kirov Oblast",8.1,73.3,12.9,1.4,0.6,"Volga"
"1304",2013,"Kostroma Oblast",6.6,52.4,11.5,1.3,0.6,"Central"
"1305",2013,"Krasnodar Krai",5.1,64.1,5,1.8,0.8,"Southern"
"1306",2013,"Krasnoyarsk Krai",5.4,73.9,9.4,1.7,0.8,"Siberian"
"1307",2013,"Republic of Crimea",NA,NA,NA,NA,NA,"Southern"
"1308",2013,"Kurgan Oblast",4.9,77.6,5.8,1.3,0.5,"Ural"
"1309",2013,"Kursk Oblast",5.1,51.9,7.6,1.7,0.6,"Central"
"1310",2013,"Leningrad Oblast",6.6,73.6,12.2,2,1.2,"Northwestern"
"1311",2013,"Lipetsk Oblast",5.2,72,7.1,1.2,0.5,"Central"
"1312",2013,"Magadan Oblast",6.8,61.6,17.8,4.3,2.1,"Far Eastern"
"1313",2013,"Mari El Republic",8,28.6,10.6,1.1,0.6,"Volga"
"1314",2013,"Republic of Mordovia",6.3,61.1,9.6,1.3,0.5,"Volga"
"1315",2013,"Moscow",8.8,92.5,16,5.1,1.7,"Central"
"1316",2013,"Moscow Oblast",6.5,99,11.5,2.4,1.5,"Central"
"1317",2013,"Murmansk Oblast",10.9,54.1,13.2,3.3,1.7,"Northwestern"
"1318",2013,"Nenets Autonomous Okrug",8.4,57.2,14.9,2.6,1.3,"Northwestern"
"1319",2013,"Nizhny Novgorod Oblast",6,55.5,8.5,1.6,0.7,"Volga"
"1320",2013,"Novgorod Oblast",11.3,48.7,12.6,2.4,1.1,"Northwestern"
"1321",2013,"Novosibirsk Oblast",5.3,74.9,7.9,1.8,0.7,"Siberian"
"1322",2013,"Omsk Oblast",4.9,103,5,1.5,0.5,"Siberian"
"1323",2013,"Orenburg Oblast",4,63,5.7,1.1,0.3,"Volga"
"1324",2013,"Oryol Oblast",5.9,73.2,6.7,1.7,0.5,"Central"
"1325",2013,"Penza Oblast",6.3,128.5,6,1,0.4,"Volga"
"1326",2013,"Perm Krai",5.2,74.2,8.7,1.3,0.8,"Volga"
"1327",2013,"Primorsky Krai",5.9,67.5,11.4,2.3,0.9,"Far Eastern"
"1328",2013,"Pskov Oblast",7.3,40.5,8,1,0.6,"Northwestern"
"1329",2013,"Altai Republic",4.2,59.5,9.1,1,0.4,"Siberian"
"1330",2013,"Komi Republic",9,81.2,16.3,2.4,1.3,"Northwestern"
"1331",2013,"Tuva Republic",2.7,90,10.3,0.7,0.4,"Siberian"
"1332",2013,"Rostov Oblast",4.5,52.6,4.6,1.5,0.6,"Southern"
"1333",2013,"Ryazan Oblast",5.6,66,7.5,1.6,0.6,"Central"
"1334",2013,"Samara Oblast",5.7,55.4,6.9,1.9,0.7,"Volga"
"1335",2013,"Saint Petersburg",6.8,44.2,7.2,2.6,1,"Northwestern"
"1336",2013,"Saratov Oblast",4.8,40.3,5.2,1.2,0.6,"Volga"
"1337",2013,"Sakhalin Oblast",7.2,70.9,15,3.8,1.4,"Far Eastern"
"1338",2013,"Sverdlovsk Oblast",7.1,91.7,11.8,2,1,"Ural"
"1339",2013,"Sevastopol",NA,NA,NA,NA,NA,"Southern"
"1340",2013,"Republic of North Ossetia-Alania",1.3,20.7,2.2,0.5,0.2,"North Caucasian"
"1341",2013,"Smolensk Oblast",7.5,56.1,11.2,2.2,1,"Central"
"1342",2013,"Stavropol Krai",4.5,60,4.5,1.9,0.9,"North Caucasian"
"1343",2013,"Tambov Oblast",5.2,82.4,6.6,1.1,0.5,"Central"
"1344",2013,"Republic of Tatarstan",3.8,79.9,10.7,1,0.6,"Volga"
"1345",2013,"Tver Oblast",7.1,64.5,12.5,1.4,1,"Central"
"1346",2013,"Tomsk Oblast",7.6,44.6,11.2,1.5,0.8,"Siberian"
"1347",2013,"Tula Oblast",4.8,46.6,7,1.5,0.6,"Central"
"1348",2013,"Tyumen Oblast",6.7,83.5,11.5,2.1,1.3,"Ural"
"1349",2013,"Udmurt Republic",5.7,82.8,10.9,1,0.7,"Volga"
"1350",2013,"Ulyanovsk Oblast",5.3,55.2,7.4,1.7,0.5,"Volga"
"1351",2013,"Khabarovsk Krai",5.7,94.3,14.1,3.1,1,"Far Eastern"
"1352",2013,"Republic of Khakassia",3.3,68.6,7.1,0.9,0.5,"Siberian"
"1353",2013,"Khanty-Mansi Autonomous Okrug (Yugra)",6.1,71.5,11.8,2.2,1.6,"Ural"
"1354",2013,"Chelyabinsk Oblast",4.7,79.8,6.8,1.9,0.7,"Ural"
"1355",2013,"Chechen Republic",NA,NA,NA,NA,NA,"North Caucasian"
"1356",2013,"Chuvash Republic",5.2,43.8,11.3,1.2,0.5,"Volga"
"1357",2013,"Chukotka Autonomous Okrug",4,27,13.4,2.3,1.5,"Far Eastern"
"1358",2013,"Sakha (Yakutia) Republic",4.7,55.5,10.7,2,0.7,"Far Eastern"
"1359",2013,"Yamalo-Nenets Autonomous Okrug",5.8,97.7,12.7,2.5,1.7,"Ural"
"1360",2013,"Yaroslavl Oblast",7.6,79.3,11.1,1.7,1,"Central"
"1361",2014,"Republic of Adygea",3.7,28.7,4.1,1.5,0.7,"Southern"
"1362",2014,"Altai Krai",4.1,52.5,5.5,1,0.3,"Siberian"
"1363",2014,"Amur Oblast",6.1,64,8.3,1.8,0.6,"Far Eastern"
"1364",2014,"Arkhangelsk Oblast",10.7,64.4,12.8,2,1,"Northwestern"
"1365",2014,"Astrakhan Oblast",5.1,62.9,5.8,1,0.7,"Southern"
"1366",2014,"Republic of Bashkortostan",3.2,75.1,9.5,0.9,0.4,"Volga"
"1367",2014,"Belgorod Oblast",3,55.5,5.2,1.2,0.3,"Central"
"1368",2014,"Bryansk Oblast",8.5,46.9,6.4,1.4,0.5,"Central"
"1369",2014,"Republic of Buryatia",4.9,39.3,9,0.8,0.3,"Far Eastern"
"1370",2014,"Vladimir Oblast",9.6,51.4,7.9,1,0.7,"Central"
"1371",2014,"Volgograd Oblast",5.5,72.7,3.6,1.6,0.5,"Southern"
"1372",2014,"Vologda Oblast",10,63.7,11.1,1.2,0.6,"Northwestern"
"1373",2014,"Voronezh Oblast",5.8,63.9,4.9,1.6,0.6,"Central"
"1374",2014,"Republic of Dagestan",0.4,2.2,2.9,0.2,0.3,"North Caucasian"
"1375",2014,"Jewish Autonomous Oblast",5.3,56.1,8.8,1.5,0.4,"Far Eastern"
"1376",2014,"Zabaykalsky Krai",6.6,38.8,9.2,1.1,0.3,"Far Eastern"
"1377",2014,"Ivanovo Oblast",8.2,71.6,7,1,0.6,"Central"
"1378",2014,"Republic of Ingushetia",NA,0.4,NA,NA,NA,"North Caucasian"
"1379",2014,"Irkutsk Oblast",6.2,73.2,7.7,1.5,0.6,"Siberian"
"1380",2014,"Kabardino-Balkar Republic",0.5,17.1,0.6,0.3,0.1,"North Caucasian"
"1381",2014,"Kaliningrad Oblast",6.9,36.9,7.7,1.5,1.2,"Northwestern"
"1382",2014,"Republic of Kalmykia",3.1,17.4,3.6,0.3,0.5,"Southern"
"1383",2014,"Kaluga Oblast",7.7,46.1,9,1.8,0.9,"Central"
"1384",2014,"Kamchatka Krai",6.4,76,13,4,1.7,"Far Eastern"
"1385",2014,"Karachay-Cherkess Republic",1.2,28.1,0.9,0.4,0.2,"North Caucasian"
"1386",2014,"Republic of Karelia",12.3,57.5,13.5,1.6,1.2,"Northwestern"
"1387",2014,"Kemerovo Oblast",4.5,72.1,7.4,1.2,0.5,"Siberian"
"1388",2014,"Kirov Oblast",8.5,73.8,10.6,1.2,0.6,"Volga"
"1389",2014,"Kostroma Oblast",7.3,52,9,1.1,0.5,"Central"
"1390",2014,"Krasnodar Krai",5.6,66.8,4.2,1.7,0.7,"Southern"
"1391",2014,"Krasnoyarsk Krai",4.8,61.3,6.7,1.6,0.8,"Siberian"
"1392",2014,"Republic of Crimea",3.7,16.2,3.9,0.8,1.1,"Southern"
"1393",2014,"Kurgan Oblast",5,70,4.2,1.3,0.4,"Ural"
"1394",2014,"Kursk Oblast",5.7,44.8,4.3,1.6,0.5,"Central"
"1395",2014,"Leningrad Oblast",9.2,49.7,10.6,2,1.3,"Northwestern"
"1396",2014,"Lipetsk Oblast",6.4,56.8,5,1.2,0.4,"Central"
"1397",2014,"Magadan Oblast",7.7,63.5,16.5,4.3,2,"Far Eastern"
"1398",2014,"Mari El Republic",8.6,34.6,9.3,1.1,0.6,"Volga"
"1399",2014,"Republic of Mordovia",8.2,55.9,7.4,0.7,0.4,"Volga"
"1400",2014,"Moscow",8.5,82.9,15.7,5.1,1.7,"Central"
"1401",2014,"Moscow Oblast",8.2,97.7,10.1,2.4,1.3,"Central"
"1402",2014,"Murmansk Oblast",8,56.3,11.3,2.7,1.7,"Northwestern"
"1403",2014,"Nenets Autonomous Okrug",11.4,49.5,11.5,2.1,1,"Northwestern"
"1404",2014,"Nizhny Novgorod Oblast",7.8,56.3,7,1,0.7,"Volga"
"1405",2014,"Novgorod Oblast",12,53.7,10.5,2,1,"Northwestern"
"1406",2014,"Novosibirsk Oblast",6,67.5,6.5,1.9,0.6,"Siberian"
"1407",2014,"Omsk Oblast",4.9,79.7,4.3,1.5,0.5,"Siberian"
"1408",2014,"Orenburg Oblast",4,60.5,3.7,1.2,0.3,"Volga"
"1409",2014,"Oryol Oblast",6.9,54.4,4.9,1.7,0.5,"Central"
"1410",2014,"Penza Oblast",7.2,100.7,4.9,0.9,0.4,"Volga"
"1411",2014,"Perm Krai",6.5,52.9,8.5,1.3,0.9,"Volga"
"1412",2014,"Primorsky Krai",6.7,66.1,11.4,2.4,1.1,"Far Eastern"
"1413",2014,"Pskov Oblast",12.1,47.5,8.4,1.9,0.7,"Northwestern"
"1414",2014,"Altai Republic",4.2,39,8.8,1.4,0.4,"Siberian"
"1415",2014,"Komi Republic",10.4,65,14.3,2,1.3,"Northwestern"
"1416",2014,"Tuva Republic",2.1,84.6,4,0.7,0.3,"Siberian"
"1417",2014,"Rostov Oblast",4.5,55,3.9,1.3,0.5,"Southern"
"1418",2014,"Ryazan Oblast",6.7,52.1,5.6,1.4,0.6,"Central"
"1419",2014,"Samara Oblast",5.6,59.9,4.9,1.7,0.6,"Volga"
"1420",2014,"Saint Petersburg",8.2,41.8,7.7,2.9,1.3,"Northwestern"
"1421",2014,"Saratov Oblast",5.1,37.8,3.4,1.5,0.5,"Volga"
"1422",2014,"Sakhalin Oblast",8,76.7,13.4,3.8,1.3,"Far Eastern"
"1423",2014,"Sverdlovsk Oblast",7.3,73.7,8.4,1.8,0.9,"Ural"
"1424",2014,"Sevastopol",5.6,26,5.1,2.1,1.3,"Southern"
"1425",2014,"Republic of North Ossetia-Alania",0.6,19.8,1.3,0.6,0.1,"North Caucasian"
"1426",2014,"Smolensk Oblast",8.7,55.5,8.8,2.1,0.9,"Central"
"1427",2014,"Stavropol Krai",4.8,59.3,3,1.4,0.6,"North Caucasian"
"1428",2014,"Tambov Oblast",5.2,61.7,3.9,0.8,0.4,"Central"
"1429",2014,"Republic of Tatarstan",4.2,70.9,9.3,0.8,0.6,"Volga"
"1430",2014,"Tver Oblast",8.1,64.2,9.4,1.7,0.8,"Central"
"1431",2014,"Tomsk Oblast",5.5,45.1,6.8,1.5,0.7,"Siberian"
"1432",2014,"Tula Oblast",5.3,47.8,5.6,1.3,0.6,"Central"
"1433",2014,"Tyumen Oblast",5.2,77.9,9.9,2,1.2,"Ural"
"1434",2014,"Udmurt Republic",5.9,68.8,9.3,1,0.6,"Volga"
"1435",2014,"Ulyanovsk Oblast",6.4,47.6,4.9,1.2,0.5,"Volga"
"1436",2014,"Khabarovsk Krai",5.7,90.9,12,3,0.9,"Far Eastern"
"1437",2014,"Republic of Khakassia",4.1,82.2,4.6,1.2,0.6,"Siberian"
"1438",2014,"Khanty-Mansi Autonomous Okrug (Yugra)",4.4,69.9,10.9,1.8,1.4,"Ural"
"1439",2014,"Chelyabinsk Oblast",5.9,53.9,5.8,1.7,0.6,"Ural"
"1440",2014,"Chechen Republic",NA,4.9,NA,NA,NA,"North Caucasian"
"1441",2014,"Chuvash Republic",6.5,40.2,9.4,0.7,0.5,"Volga"
"1442",2014,"Chukotka Autonomous Okrug",9.6,32.7,11.3,2.6,1.5,"Far Eastern"
"1443",2014,"Sakha (Yakutia) Republic",5.4,56.1,9.8,1.9,0.6,"Far Eastern"
"1444",2014,"Yamalo-Nenets Autonomous Okrug",5,86.2,10.2,2,1.5,"Ural"
"1445",2014,"Yaroslavl Oblast",9.9,60.9,9.8,1.5,1,"Central"
"1446",2015,"Republic of Adygea",3.9,26,3.5,1.2,0.5,"Southern"
"1447",2015,"Altai Krai",4.4,45.8,4.5,0.9,0.3,"Siberian"
"1448",2015,"Amur Oblast",6,50.7,6.7,1.5,0.5,"Far Eastern"
"1449",2015,"Arkhangelsk Oblast",9,49.1,11.8,1.8,0.9,"Northwestern"
"1450",2015,"Astrakhan Oblast",4.7,37.4,4.7,0.9,0.6,"Southern"
"1451",2015,"Republic of Bashkortostan",3.3,42,5.7,0.8,0.4,"Volga"
"1452",2015,"Belgorod Oblast",2.7,53.4,4.6,1.1,0.3,"Central"
"1453",2015,"Bryansk Oblast",8.3,39.5,5.7,1.2,0.5,"Central"
"1454",2015,"Republic of Buryatia",5.2,38.3,7.9,0.7,0.3,"Far Eastern"
"1455",2015,"Vladimir Oblast",9.2,50.9,7.4,1,0.7,"Central"
"1456",2015,"Volgograd Oblast",5.2,48.8,3.3,1.4,0.5,"Southern"
"1457",2015,"Vologda Oblast",8.5,34.7,9.3,1.1,0.6,"Northwestern"
"1458",2015,"Voronezh Oblast",5.5,51.1,4.1,1.4,0.5,"Central"
"1459",2015,"Republic of Dagestan",0.4,2.1,1.9,0.3,0.3,"North Caucasian"
"1460",2015,"Jewish Autonomous Oblast",5.4,59,8,1.6,0.4,"Far Eastern"
"1461",2015,"Zabaykalsky Krai",6.6,31.9,7,0.9,0.3,"Far Eastern"
"1462",2015,"Ivanovo Oblast",7.7,72.1,6.6,0.9,0.5,"Central"
"1463",2015,"Republic of Ingushetia",NA,0.5,NA,NA,NA,"North Caucasian"
"1464",2015,"Irkutsk Oblast",6,66.9,6.8,1.4,0.5,"Siberian"
"1465",2015,"Kabardino-Balkar Republic",0.6,16.3,0.5,0.3,0.1,"North Caucasian"
"1466",2015,"Kaliningrad Oblast",8.6,36.1,7.2,1.4,1.1,"Northwestern"
"1467",2015,"Republic of Kalmykia",2.7,19.6,3.4,0.3,0.4,"Southern"
"1468",2015,"Kaluga Oblast",7.6,45.6,7.6,1.6,0.9,"Central"
"1469",2015,"Kamchatka Krai",7,81.2,11.4,3.7,1.5,"Far Eastern"
"1470",2015,"Karachay-Cherkess Republic",1.1,28.9,0.8,0.3,0.2,"North Caucasian"
"1471",2015,"Republic of Karelia",11.7,53.8,12,1.5,1.1,"Northwestern"
"1472",2015,"Kemerovo Oblast",4.9,72.4,6.8,1.2,0.5,"Siberian"
"1473",2015,"Kirov Oblast",7.5,72.9,9.7,1,0.5,"Volga"
"1474",2015,"Kostroma Oblast",7,39.1,8.2,1,0.5,"Central"
"1475",2015,"Krasnodar Krai",5.6,63,3.8,1.7,0.7,"Southern"
"1476",2015,"Krasnoyarsk Krai",5.1,60.1,5.9,1.6,0.7,"Siberian"
"1477",2015,"Republic of Crimea",4,42.8,3.8,1.6,0.9,"Southern"
"1478",2015,"Kurgan Oblast",4.9,63.6,3.3,1.1,0.4,"Ural"
"1479",2015,"Kursk Oblast",5.5,41.9,3.8,1.4,0.4,"Central"
"1480",2015,"Leningrad Oblast",9.5,44.4,9.6,1.8,1.3,"Northwestern"
"1481",2015,"Lipetsk Oblast",6.2,40,4.5,1.1,0.4,"Central"
"1482",2015,"Magadan Oblast",8.2,59.8,14.1,3.9,1.7,"Far Eastern"
"1483",2015,"Mari El Republic",8.5,32.4,8.8,0.8,0.6,"Volga"
"1484",2015,"Republic of Mordovia",5.3,31.4,6.6,0.7,0.3,"Volga"
"1485",2015,"Moscow",7.5,79.5,13.3,4.5,1.5,"Central"
"1486",2015,"Moscow Oblast",8.3,94.9,9.4,2.3,1.2,"Central"
"1487",2015,"Murmansk Oblast",8.5,45.7,12.2,2.7,1.9,"Northwestern"
"1488",2015,"Nenets Autonomous Okrug",12.8,56.9,12.5,2.6,1.1,"Northwestern"
"1489",2015,"Nizhny Novgorod Oblast",6.8,56.9,6.7,1.1,0.7,"Volga"
"1490",2015,"Novgorod Oblast",10.5,49.3,8.5,1.4,0.9,"Northwestern"
"1491",2015,"Novosibirsk Oblast",5.8,55.7,4.9,1.4,0.5,"Siberian"
"1492",2015,"Omsk Oblast",5,60.4,3.4,1.2,0.4,"Siberian"
"1493",2015,"Orenburg Oblast",4.5,42,3.2,1,0.3,"Volga"
"1494",2015,"Oryol Oblast",7.2,49.4,4.4,1.5,0.5,"Central"
"1495",2015,"Penza Oblast",6.2,65.6,4.3,0.7,0.3,"Volga"
"1496",2015,"Perm Krai",5.8,47.3,6.9,0.9,0.8,"Volga"
"1497",2015,"Primorsky Krai",6.2,71.5,7.7,2,0.8,"Far Eastern"
"1498",2015,"Pskov Oblast",9.7,50.9,6.7,1.7,0.7,"Northwestern"
"1499",2015,"Altai Republic",4.3,40.3,7.7,1,0.3,"Siberian"
"1500",2015,"Komi Republic",9.5,64.7,13,1.7,1.1,"Northwestern"
"1501",2015,"Tuva Republic",1.9,67,2.2,0.5,0.2,"Siberian"
"1502",2015,"Rostov Oblast",4.4,55.3,3.8,1.2,0.5,"Southern"
"1503",2015,"Ryazan Oblast",6.4,41.5,5.1,1.2,0.5,"Central"
"1504",2015,"Samara Oblast",5.7,60.6,4.5,1.3,0.6,"Volga"
"1505",2015,"Saint Petersburg",8.1,36.1,6.9,2.3,1.3,"Northwestern"
"1506",2015,"Saratov Oblast",5,42.4,2.8,0.9,0.4,"Volga"
"1507",2015,"Sakhalin Oblast",8.8,82.8,13,3.9,1.2,"Far Eastern"
"1508",2015,"Sverdlovsk Oblast",7.2,63.9,6.8,1.6,0.9,"Ural"
"1509",2015,"Sevastopol",5,15.2,4.1,2,0.9,"Southern"
"1510",2015,"Republic of North Ossetia-Alania",0.5,19.2,0.6,0.5,0.1,"North Caucasian"
"1511",2015,"Smolensk Oblast",8,51.8,7.1,1.7,0.8,"Central"
"1512",2015,"Stavropol Krai",3.9,57.5,2.4,1.1,0.5,"North Caucasian"
"1513",2015,"Tambov Oblast",4.9,58.1,3,0.8,0.3,"Central"
"1514",2015,"Republic of Tatarstan",4.2,64,9.1,0.7,0.5,"Volga"
"1515",2015,"Tver Oblast",7.7,68.6,8.2,1.5,0.7,"Central"
"1516",2015,"Tomsk Oblast",5.1,46.2,4.5,1.4,0.6,"Siberian"
"1517",2015,"Tula Oblast",5.5,46.4,4.6,1.1,0.5,"Central"
"1518",2015,"Tyumen Oblast",5.2,75.7,8.9,1.9,1.1,"Ural"
"1519",2015,"Udmurt Republic",5.5,60.3,9,0.9,0.6,"Volga"
"1520",2015,"Ulyanovsk Oblast",7.6,46.6,5.1,1.5,0.6,"Volga"
"1521",2015,"Khabarovsk Krai",6,68.3,11.1,2.8,0.8,"Far Eastern"
"1522",2015,"Republic of Khakassia",4.5,84.3,4.7,1.4,0.5,"Siberian"
"1523",2015,"Khanty-Mansi Autonomous Okrug (Yugra)",4.4,68.7,9.8,2,1.3,"Ural"
"1524",2015,"Chelyabinsk Oblast",4.8,43.6,4.4,1.4,0.5,"Ural"
"1525",2015,"Chechen Republic",NA,2.2,NA,NA,NA,"North Caucasian"
"1526",2015,"Chuvash Republic",6.3,41.4,8.2,0.5,0.4,"Volga"
"1527",2015,"Chukotka Autonomous Okrug",4.7,31.5,11.2,2.6,1.3,"Far Eastern"
"1528",2015,"Sakha (Yakutia) Republic",5.1,56,8.9,1.7,0.6,"Far Eastern"
"1529",2015,"Yamalo-Nenets Autonomous Okrug",4.6,82.7,8.6,1.9,1.3,"Ural"
"1530",2015,"Yaroslavl Oblast",9.3,39,8.7,1.4,0.9,"Central"
"1531",2016,"Republic of Adygea",3.6,27.3,3.6,1,0.5,"Southern"
"1532",2016,"Altai Krai",4.8,37.3,4.5,0.7,0.3,"Siberian"
"1533",2016,"Amur Oblast",6.2,46.9,6,1.3,0.5,"Far Eastern"
"1534",2016,"Arkhangelsk Oblast",8.4,51.6,12.2,1.8,0.9,"Northwestern"
"1535",2016,"Astrakhan Oblast",4.5,38.3,4.5,0.9,0.6,"Southern"
"1536",2016,"Republic of Bashkortostan",2.7,61.9,6.8,0.6,0.5,"Volga"
"1537",2016,"Belgorod Oblast",2.6,53.4,4.2,0.9,0.3,"Central"
"1538",2016,"Bryansk Oblast",7,35,4.8,0.7,0.4,"Central"
"1539",2016,"Republic of Buryatia",4.8,36.8,7.8,0.8,0.3,"Far Eastern"
"1540",2016,"Vladimir Oblast",8.8,50.9,7.5,1,0.7,"Central"
"1541",2016,"Volgograd Oblast",5.5,39.8,3.3,1.2,0.5,"Southern"
"1542",2016,"Vologda Oblast",8.6,37.3,9.9,1.2,0.6,"Northwestern"
"1543",2016,"Voronezh Oblast",5.5,43.4,4.3,1.3,0.6,"Central"
"1544",2016,"Republic of Dagestan",0.1,1,2.2,0.2,0.3,"North Caucasian"
"1545",2016,"Jewish Autonomous Oblast",5.5,59.6,8.3,1.6,0.5,"Far Eastern"
"1546",2016,"Zabaykalsky Krai",6.4,30.8,6.8,0.9,0.3,"Far Eastern"
"1547",2016,"Ivanovo Oblast",8.2,55.4,7.8,1.1,0.5,"Central"
"1548",2016,"Republic of Ingushetia",NA,NA,NA,NA,NA,"North Caucasian"
"1549",2016,"Irkutsk Oblast",6.1,61.3,6.8,1.3,0.5,"Siberian"
"1550",2016,"Kabardino-Balkar Republic",0.6,14.5,0.5,0.2,0.1,"North Caucasian"
"1551",2016,"Kaliningrad Oblast",8.6,38.2,6.2,1.4,1.1,"Northwestern"
"1552",2016,"Republic of Kalmykia",2.6,20.3,3.3,0.3,0.4,"Southern"
"1553",2016,"Kaluga Oblast",7.5,45.1,7.6,1.5,0.9,"Central"
"1554",2016,"Kamchatka Krai",6.6,85.4,10.4,3.3,1.3,"Far Eastern"
"1555",2016,"Karachay-Cherkess Republic",0.9,25.3,0.7,0.2,0.1,"North Caucasian"
"1556",2016,"Republic of Karelia",11.5,51.7,12.2,1.4,1.2,"Northwestern"
"1557",2016,"Kemerovo Oblast",4.9,60.4,7.6,1.2,0.5,"Siberian"
"1558",2016,"Kirov Oblast",7.3,70.4,9.7,1,0.5,"Volga"
"1559",2016,"Kostroma Oblast",7.2,49.4,8.5,1,0.5,"Central"
"1560",2016,"Krasnodar Krai",5.3,63.5,3.8,1.5,0.6,"Southern"
"1561",2016,"Krasnoyarsk Krai",5.3,58.2,5.8,1.7,0.5,"Siberian"
"1562",2016,"Republic of Crimea",4.4,42.1,5.1,1.7,0.7,"Southern"
"1563",2016,"Kurgan Oblast",4.6,59.2,3,0.9,0.4,"Ural"
"1564",2016,"Kursk Oblast",5.3,43.2,4,1.1,0.4,"Central"
"1565",2016,"Leningrad Oblast",8.1,41,8.4,1.6,1.3,"Northwestern"
"1566",2016,"Lipetsk Oblast",6.2,39.7,4.6,1.1,0.4,"Central"
"1567",2016,"Magadan Oblast",7.6,56.5,12.7,3.1,1.3,"Far Eastern"
"1568",2016,"Mari El Republic",8,38.2,9.5,0.8,0.7,"Volga"
"1569",2016,"Republic of Mordovia",4.7,46.1,6.5,0.6,0.3,"Volga"
"1570",2016,"Moscow",6.6,69.2,12.1,4,1.1,"Central"
"1571",2016,"Moscow Oblast",8.7,99.1,9.6,2.2,1.3,"Central"
"1572",2016,"Murmansk Oblast",8.1,47.6,12.2,2.5,1.9,"Northwestern"
"1573",2016,"Nenets Autonomous Okrug",11.7,59.6,11.5,2.6,1,"Northwestern"
"1574",2016,"Nizhny Novgorod Oblast",6.3,56.6,6.5,1.1,0.7,"Volga"
"1575",2016,"Novgorod Oblast",10.6,47.4,8.5,1.4,0.9,"Northwestern"
"1576",2016,"Novosibirsk Oblast",6.7,46.6,4.9,1.3,0.6,"Siberian"
"1577",2016,"Omsk Oblast",5,53.2,3.5,1.1,0.5,"Siberian"
"1578",2016,"Orenburg Oblast",4.5,42.4,3.3,1,0.3,"Volga"
"1579",2016,"Oryol Oblast",6.4,44.2,4.1,1.2,0.5,"Central"
"1580",2016,"Penza Oblast",5.9,51.1,4.4,0.6,0.3,"Volga"
"1581",2016,"Perm Krai",5.5,51.5,7.1,0.9,0.7,"Volga"
"1582",2016,"Primorsky Krai",6.8,72.4,8.6,2.2,0.8,"Far Eastern"
"1583",2016,"Pskov Oblast",10.4,38.5,6.4,1.5,0.8,"Northwestern"
"1584",2016,"Altai Republic",4.5,42.2,6.6,1,0.3,"Siberian"
"1585",2016,"Komi Republic",9.6,63.4,12.5,1.6,1.2,"Northwestern"
"1586",2016,"Tuva Republic",1.9,59.5,2.4,0.5,0.2,"Siberian"
"1587",2016,"Rostov Oblast",4.2,55.4,3.8,1.1,0.5,"Southern"
"1588",2016,"Ryazan Oblast",6.3,41.1,4.9,1.2,0.6,"Central"
"1589",2016,"Samara Oblast",6.2,59.9,4.3,1.2,0.6,"Volga"
"1590",2016,"Saint Petersburg",7.1,33.7,6.3,1.9,1.2,"Northwestern"
"1591",2016,"Saratov Oblast",4.6,42.1,2.9,0.8,0.4,"Volga"
"1592",2016,"Sakhalin Oblast",7.6,58.3,12.8,3.3,1.3,"Far Eastern"
"1593",2016,"Sverdlovsk Oblast",7.6,55.5,7.3,1.7,1,"Ural"
"1594",2016,"Sevastopol",5.4,22.9,7,1.8,1.1,"Southern"
