Codice comune;Comune;Maschi;Femmine;Totale;Cittadinanza;Zona geografica;Continente
58110;Valmontone;3;3;6;Venezuela;America Centro-Meridionale;America
58110;Valmontone;0;5;5;Cuba;America Centro-Meridionale;America
58110;Valmontone;3;2;5;Guinea;Africa Occidentale;Africa
58110;Valmontone;4;1;5;Siria;Asia Occidentale;Asia
58110;Valmontone;2;2;4;Angola;Africa Centro-Meridionale;Africa
58110;Valmontone;1;3;4;Congo, Repubblica democratica del (ex Zaire);Africa Centro-Meridionale;Africa
58110;Valmontone;0;4;4;Spagna;Unione Europea;Europa
58110;Valmontone;1;2;3;Filippine;Asia Orientale;Asia
58110;Valmontone;2;1;3;Iraq;Asia Occidentale;Asia
58110;Valmontone;3;0;3;Mauritania;Africa Occidentale;Africa
58110;Valmontone;3;0;3;Senegal;Africa Occidentale;Africa
58110;Valmontone;2;0;2;Algeria;Africa Settentrionale;Africa
58110;Valmontone;1;1;2;Capo Verde;Africa Occidentale;Africa
58110;Valmontone;0;2;2;Croazia;Unione Europea;Europa
58110;Valmontone;1;1;2;Francia;Unione Europea;Europa
58110;Valmontone;2;0;2;Gambia;Africa Occidentale;Africa
58110;Valmontone;0;2;2;Georgia;Asia Occidentale;Asia
58110;Valmontone;2;0;2;Ghana;Africa Occidentale;Africa
58110;Valmontone;1;1;2;Giordania;Asia Occidentale;Asia
58110;Valmontone;0;2;2;Kirghizistan;Asia Centro-Meridionale;Asia
58110;Valmontone;2;0;2;Mali;Africa Occidentale;Africa
58110;Valmontone;0;2;2;Messico;America Centro-Meridionale;America
58110;Valmontone;2;0;2;Montenegro;Europa Centro-Orientale;Europa
58110;Valmontone;1;1;2;Portogallo;Unione Europea;Europa
58110;Valmontone;2;0;2;Regno Unito;Altri paesi europei;Europa
58110;Valmontone;1;1;2;Sierra Leone;Africa Occidentale;Africa
58110;Valmontone;1;1;2;Stati Uniti d'America;America Settentrionale;America
58110;Valmontone;1;1;2;Territori dell'Autonomia Palestinese;Asia Occidentale;Asia
58110;Valmontone;2;0;2;Turchia;Europa Centro-Orientale;Europa
58110;Valmontone;1;0;1;Afghanistan;Asia Centro-Meridionale;Asia
58110;Valmontone;0;1;1;Armenia;Asia Occidentale;Asia
58110;Valmontone;0;1;1;Bielorussia;Europa Centro-Orientale;Europa
58110;Valmontone;1;0;1;Bosnia-Erzegovina;Europa Centro-Orientale;Europa
58110;Valmontone;0;1;1;Burkina Faso (ex Alto Volta);Africa Occidentale;Africa
58110;Valmontone;0;1;1;Canada;America Settentrionale;America
58110;Valmontone;0;1;1;Ceca, Repubblica;Unione Europea;Europa
58110;Valmontone;1;0;1;Cile;America Centro-Meridionale;America
58110;Valmontone;1;0;1;Etiopia;Africa Orientale;Africa
58110;Valmontone;0;1;1;Germania;Unione Europea;Europa
58110;Valmontone;1;0;1;Iran, Repubblica Islamica del;Asia Occidentale;Asia
58110;Valmontone;0;1;1;Kazakhstan;Asia Centro-Meridionale;Asia
58110;Valmontone;0;1;1;Kenya;Africa Orientale;Africa
58110;Valmontone;1;0;1;Libia;Africa Settentrionale;Africa
58110;Valmontone;1;0;1;Serbia, Repubblica di;Europa Centro-Orientale;Europa
58110;Valmontone;0;1;1;Slovacchia;Unione Europea;Europa
58110;Valmontone;0;1;1;Sud Africa;Africa Centro-Meridionale;Africa
58110;Valmontone;0;1;1;Svizzera;Altri paesi europei;Europa
58110;Valmontone;1;0;1;Togo;Africa Occidentale;Africa
58111;Velletri;1181;1202;2383;Romania;Unione Europea;Europa
58111;Velletri;192;150;342;Marocco;Africa Settentrionale;Africa
58111;Velletri;224;113;337;India;Asia Centro-Meridionale;Asia
58111;Velletri;176;146;322;Albania;Europa Centro-Orientale;Europa
58111;Velletri;139;51;190;Tunisia;Africa Settentrionale;Africa
58111;Velletri;50;136;186;Ucraina;Europa Centro-Orientale;Europa
58111;Velletri;79;19;98;Egitto;Africa Settentrionale;Africa
58111;Velletri;41;41;82;Cinese, Repubblica Popolare;Asia Orientale;Asia
58111;Velletri;31;50;81;Polonia;Unione Europea;Europa
58111;Velletri;31;45;76;Moldova;Europa Centro-Orientale;Europa
58111;Velletri;54;12;66;Bangladesh;Asia Centro-Meridionale;Asia
58111;Velletri;29;24;53;Nigeria;Africa Occidentale;Africa
58111;Velletri;30;22;52;Senegal;Africa Occidentale;Africa
58111;Velletri;15;26;41;Brasile;America Centro-Meridionale;America
58111;Velletri;28;2;30;Pakistan;Asia Centro-Meridionale;Asia
58111;Velletri;5;25;30;Russa, Federazione;Europa Centro-Orientale;Europa
58111;Velletri;11;14;25;Filippine;Asia Orientale;Asia
58111;Velletri;13;10;23;Bosnia-Erzegovina;Europa Centro-Orientale;Europa
58111;Velletri;8;14;22;Germania;Unione Europea;Europa
58111;Velletri;10;12;22;Regno Unito;Altri paesi europei;Europa
58111;Velletri;12;10;22;Turchia;Europa Centro-Orientale;Europa
58111;Velletri;16;5;21;Algeria;Africa Settentrionale;Africa
58111;Velletri;8;13;21;Francia;Unione Europea;Europa
58111;Velletri;5;15;20;Bulgaria;Unione Europea;Europa
58111;Velletri;6;14;20;Perù;America Centro-Meridionale;America
58111;Velletri;12;6;18;Macedonia del Nord;Europa Centro-Orientale;Europa
58111;Velletri;1;15;16;Argentina;America Centro-Meridionale;America
58111;Velletri;5;11;16;Ecuador;America Centro-Meridionale;America
58111;Velletri;3;12;15;Spagna;Unione Europea;Europa
58111;Velletri;11;3;14;Ghana;Africa Occidentale;Africa
58111;Velletri;3;10;13;Cuba;America Centro-Meridionale;America
58111;Velletri;7;6;13;Siria;Asia Occidentale;Asia
58111;Velletri;5;8;13;Stati Uniti d'America;America Settentrionale;America
58111;Velletri;3;9;12;Venezuela;America Centro-Meridionale;America
58111;Velletri;5;4;9;Colombia;America Centro-Meridionale;America
58111;Velletri;8;1;9;Mali;Africa Occidentale;Africa
58111;Velletri;5;4;9;Sri Lanka (ex Ceylon);Asia Centro-Meridionale;Asia
58111;Velletri;8;0;8;Gambia;Africa Occidentale;Africa
58111;Velletri;4;4;8;Togo;Africa Occidentale;Africa
58111;Velletri;3;4;7;Iraq;Asia Occidentale;Asia
58111;Velletri;6;1;7;Serbia, Repubblica di;Europa Centro-Orientale;Europa
58111;Velletri;3;3;6;Georgia;Asia Occidentale;Asia
58111;Velletri;2;4;6;Libano;Asia Occidentale;Asia
58111;Velletri;1;5;6;Portogallo;Unione Europea;Europa
58111;Velletri;2;3;5;Belgio;Unione Europea;Europa
58111;Velletri;1;4;5;Bielorussia;Europa Centro-Orientale;Europa
58111;Velletri;1;4;5;Dominicana, Repubblica;America Centro-Meridionale;America
58111;Velletri;5;0;5;Guinea;Africa Occidentale;Africa
58111;Velletri;2;3;5;Irlanda;Unione Europea;Europa
58111;Velletri;0;5;5;Messico;America Centro-Meridionale;America
58111;Velletri;2;2;4;Armenia;Asia Occidentale;Asia
58111;Velletri;2;2;4;Benin (ex Dahomey);Africa Occidentale;Africa
58111;Velletri;4;0;4;Camerun;Africa Centro-Meridionale;Africa
58111;Velletri;3;1;4;Costa d'Avorio;Africa Occidentale;Africa
58111;Velletri;1;3;4;Croazia;Unione Europea;Europa
58111;Velletri;3;1;4;Kosovo;Europa Centro-Orientale;Europa
58111;Velletri;0;4;4;Mauritius;Africa Orientale;Africa
58111;Velletri;1;3;4;Paraguay;America Centro-Meridionale;America
58111;Velletri;0;4;4;Slovacchia;Unione Europea;Europa
58111;Velletri;0;4;4;Svezia;Unione Europea;Europa
58111;Velletri;1;2;3;Canada;America Settentrionale;America
58111;Velletri;0;3;3;Cile;America Centro-Meridionale;America
58111;Velletri;1;2;3;Etiopia;Africa Orientale;Africa
58111;Velletri;3;0;3;Giordania;Asia Occidentale;Asia
58111;Velletri;0;3;3;Haiti;America Centro-Meridionale;America
58111;Velletri;1;2;3;Israele;Asia Occidentale;Asia
58111;Velletri;3;0;3;Somalia;Africa Orientale;Africa
58111;Velletri;1;1;2;Afghanistan;Asia Centro-Meridionale;Asia
58111;Velletri;0;2;2;Austria;Unione Europea;Europa
58111;Velletri;1;1;2;Congo (Repubblica del);Africa Centro-Meridionale;Africa
58111;Velletri;0;2;2;Corea, Repubblica (Corea del Sud);Asia Orientale;Asia
58111;Velletri;0;2;2;El Salvador;America Centro-Meridionale;America
58111;Velletri;0;2;2;Finlandia;Unione Europea;Europa
58111;Velletri;2;0;2;Libia;Africa Settentrionale;Africa
58111;Velletri;2;0;2;Svizzera;Altri paesi europei;Europa
58111;Velletri;0;1;1;Apolide;;
58111;Velletri;1;0;1;Australia;Oceania;Oceania
58111;Velletri;0;1;1;Ceca, Repubblica;Unione Europea;Europa
58111;Velletri;1;0;1;Ciad;Africa Centro-Meridionale;Africa
58111;Velletri;0;1;1;Congo, Repubblica democratica del (ex Zaire);Africa Centro-Meridionale;Africa
58111;Velletri;0;1;1;Dominica;America Centro-Meridionale;America
58111;Velletri;0;1;1;Gabon;Africa Centro-Meridionale;Africa
58111;Velletri;0;1;1;Giappone;Asia Orientale;Asia
58111;Velletri;1;0;1;Iran, Repubblica Islamica del;Asia Occidentale;Asia
58111;Velletri;0;1;1;Kazakhstan;Asia Centro-Meridionale;Asia
58111;Velletri;1;0;1;Liberia;Africa Occidentale;Africa
58111;Velletri;0;1;1;Lituania;Unione Europea;Europa
58111;Velletri;0;1;1;Lussemburgo;Unione Europea;Europa
58111;Velletri;0;1;1;Nicaragua;America Centro-Meridionale;America
58111;Velletri;1;0;1;Sierra Leone;Africa Occidentale;Africa
58111;Velletri;0;1;1;Slovenia;Unione Europea;Europa
58111;Velletri;1;0;1;Sudan;Africa Settentrionale;Africa
58111;Velletri;1;0;1;Territori dell'Autonomia Palestinese;Asia Occidentale;Asia
58111;Velletri;1;0;1;Ungheria;Unione Europea;Europa
